lyrics,label
"love  admiration  attraction  infatuation it like you cross it every time 
When you cant stop thinking about her 
There a thin little line 
And it like snow at the beach Snow at the beach 
Weird but fuckin beautiful 
Flying in a dream 
Stars by the pocketful 
You wanting me You wanting me 
Tonight feels impossible 
But it comin down 
No sound it all around 

Like snow on the beach Flying in a dream 
Stars by the pocketful 
You wanting me 
Tonight feels impossible 
But it comin down 
",1
"comfort  love  support  healing I jump from the train I ride off alone 
I never grew up it getting so old 
Help me hold on to you 
Hold on to this lullaby 
Even when the music gone 
Gone 

Just close your eyes 
You be alright 
No one can hurt you now 
Come morning light 
You got me you do 

In a daze pull the shades 
Close my eyes and picture you at my window 
Guess nobody told you 
I do need you do need you now 
Words ",1
"independence  nostalgia  freedom  longing. fade to nothing when I look at him 
And I see it when I looking at you 
There ai no accidents in what we do 

My name Heather 
Guess we on the same flight 
Do mind Gracie 
She could talk to you all night 
Burnin it down 
Someday when you leave me 
I bet you think about me in your house 
With your organic shoes and your couch 
I bet you think I either moved on or hate you 
Cause each time you reach out theres no ",1
"self-discovery  independence  identity I watched from a distance as you made life your own 
Every sky was your own kind of blue 
And I take down take down 
And open up the door and say Are you insane 
Say it been a long six months 
And you were wild and crazy 
Just so frustrating 
Intoxicating complicated 
Got away by some mistake and now 

I need you now 
I do dream about the way 
That I never heard you say 
I need you now 
Read letters that I wrote on ",1
"love  longing  devotion a criminal ever since 
To make them love me and make it seem effortless 
This is the last straw 
There nothing left to beg for 
And you can say we still friends 
But I do wan na lose this with you Ooh 
I do wan na have to go that far 
And I I got you down I know you by heart 
And you do even know where I start 

Talk to yourself talk to the tears 
Talk to the man with the reasons why 
And let me ",1
"love  relationships  perspective  misunderstandings expects me to bounce back 
Just like that 
I fallin in love again 
Oh I fallin in love 
I thought the plane was goin down 
How you turn it right around 
I fallin in love 
Oh no I fallin in love 
Oh no I fallin in love again 
Oh I fallin in love 
I thought the plane was goin down 
How you turn it right around 

It only feels this raw right now 
Lost in the labyrinth of my mind 
Break up break free break ",1
"love  desire  reassurance  contentment. 
It a thug story tell me can you handle that 

I do start shit but she can tell you how it ends 
Do get sad get even 
So on the weekends 
I do dress for men 
Lately I been dressin for revenge 

I do want to wake one day 
And not remember what time erased 
And I do want to turn around 
Because Im not scared 
Of what love gave me and took away 
And I do wan na miss you I dont wan na miss ",1
"keywords: hope  disappointment  confusion  heartbreak. meet you 


Soon you get better 

Soon you get better 

You get better 

You get better soon 

Soon you get better 

Soon you get better 

You get better soon 
you have t 
My hand was the one you reached for 
All throughout the Great War 

You drew up some good faith treaties 
I drew curtains closed drank my poison all alone 
You said I was freeloading 
I did know who I was supposed to be 
Did ",1
"betrayal  disappointment  denial  regret me 
And all you ever gon na be is mean 
Why you got ta be so mean 

And I keep my side of the street clean 
You would know what I mean 

karma is my boyfriend 
Karma is a god 
Karma is the breeze in my hair on the weekend 
Karma a relaxing though 

I so mad 
I might tell you that it over 
But if you ever think you got it right 
I wonder if he knows he all I think about is karma ",1
"loss  nostalgia  reminiscence  separation. please 
You would take my word for it if you knew who was talking 
If you knew where I was walking 
To a house not a home all alone nobody there 
Where I pace in my pen and my friends found friends who care 
No one sees when you lose when you playing solitaire 

You should said no 
Baby and you might still have me 

You grew up in a gated community 
Glamorous shiny bright Beverly Hills 
I was raised on a farm no it was a mansion ",1
"surprises  imperfections  gratitude it goes 
Scratches down your back now 
So so so it goes 
You two are dancing in a snow globe and 
And he can be my jailer Burton to this Taylor 
Every love I known in comparison is a failure 
I forget their names now I so very tame now 
Never be the same now now 
I I I see how this is gon go 
Touch me and you never be alone 
breeze and lights down low 
No one has to know No one has to know 
In ",1
"loud music  independence  self-assured  rejection 
Tell me 
You never leave me 
And I woke up just in time now I wake up by your side 
My one and only my lifeline 
I woke up just in time 

This love this love this love this love this love this love this love 

Your kiss my cheek I watched you leave 
Your smile my ghost I fell to my knees 
When you young you just run 
But you come back each time you leave 
darling I a nightmare dressed like a daydream 

",1
"loneliness  vulnerability  comfort  support 
The stakes are high the water rough 
But this love is brave and wild 
This is a state of grace 
This is the last straw 
Do wan na fly if you still on the ground 
It like no matter what I do 
And its what I put my life into 
As I breathe the smoke and cheap perfume 
And say life on musical road is rough conditions 
But the easy ride was never my ambition 

I want you for worse or for better 
I would wait forever ",1
"resilience  hope  perseverance  self-discovery triumph dreams Hit the ground hit the ground oh oh 
Only sound only sound that you heard was no 
Now in this perfect weather 
It like we do remember 
The rain we thought would last forever and ever 
Broke your heart I put it back together 
I would wait forever and ever Ever and ever 
Broke your heart I put it back together 
I would wait forever and ever Ever and ever 
Broke your heart I put it back together 
I would wait forever and ever 
There you stand ",1
"hope  love  belief  faith  wishing at your face Look at your face gorgeous 
And I so sick of running as fast as I can 
Wonderin if I get there quicker if I was a man 
And Im so sick of them comin at me again 
if I was a child did it matter 
If you got a girlfriend I jealous of her 
But if you look at me I could go crazy but I do 
Say it but I wo 
I rather be on your side 
Now it looking like we going to battle 
And ",1
"love  nostalgia  connection busy day today 
Go save the world I be around 
I watch superman fly away 
Come back I be with you someday 
I be right here on the ground 
She dreamed of time machines and revenge 
and a love that was really something 
not just the idea of something 
See Taylor Swift LiveGet tickets as low as 
Look at how my tears ricoche 
Please do go 

I tried to take the road less traveled by 
But nothing seems to work the first few times 
Am I ",1
"sadness  pain  love  heartbreak Know you better know you better now 
I just wan na tell you 
It takes five seconds to need you 
When I mad at all the lovebirds 
they do know to play our song 
I wish that we could go back in time and change it but I ca 
So if the chain is on your door I understand 

But this is gon na take me down 
With just one single blow 
But you do have to call anymore 
I wo pick up the phone 
This is the ",1
"love  longing  admiration  nature in your chess game 
But you changed the rules everyday 
Wondering which version of you I might get on the phone tonight 
Well I stopped pickin up and this song is to let you know why 

Because the last time you saw me 
Is still burned in the back of your mind 
You gave me all your love and all I gave you was goodbye 

So this is me swallowing my pride 
Standing in front of you 
Memorizing him was as easy as knowing all the words to your ",1
"love  infatuation  desire. mom dropping you off 
At fourteen there just so much you ca do 
And you ca talk to me when I like this 
Daring you to leave me just so I can try and scare you 
You the West Village 
You still do it for me babe 
They all warned us about times like this 
They say the road gets hard and you get lost 
When youre led by blind faith blind faith 

But we were dancing 
Like it was the first time first time First time first time ",1
"continuity  identity  simplicity  joy to keep 
And I yours to lose Baby 
You know I not a little girl anymore 
Cause I feeling things I never felt before 
Sweet sensations and anticipations 
Calling commotion to my emotions 
And I hear the words but all I can think is 
We should be together 

Every time you smile I smile 
And every time I look at you it like the first time 
You made a rebel of a careless man careful daughter 
You are the best thing that ever been mine 

Hold ",1
"music  passion  dedication whenever you smile 
Get me with those green eyes baby as the lights go down 
Give me something that haunt me when you not around 

This is when the feeling sinks in 
I do wan na go there anymore 

Talk to the man who put you here 
And do wait for the sky to clear 
I leave my window open 
I too tired at night to call your name 
Just know I right here hoping 
That you come in with the rain 

I watched from a ",1
"ing  freedom  empowerment  adventure  optimism my name then I owe him nothin 
And if he spends my change then he had it comin 

They say I need to see all the people out there waiting 
But you take one look at me 
Heaven looked down to see 
We falling now 
And there nothing like a mad woman 

I taking my time taking my time 
you took everything from me 
Watching you climb watching you climb 
Over people like me 
The master of spin has a couple side flings 
Good wives always ",1
"love  confusion  desperation  uncertainty  determination. were walking down a street 
And you need me now 
Thats what youve been telling my friends 
But Ive come too far to watch some namedropping sleaze 
Tell me what did I do 
Because it ca be we already through 
Did you sell me out for a fool after you held me 
Was that just what you do 
And all I think about is karma 
And then the cold came the dark days 
When fear crept into my mind 
You said if we had been closer in age maybe ",1
"love  loss  regret  nostalgia. this 

This love is difficult but it real 
Do be afraid we make it out of this mess 
It a love story baby just say Yes 

Oh oh oh oh 
That I do want you like a best friend 
Only bought this dress so you could take it off 
Take it off ha ha 


Only bought this dress so you could take it off 
Take it off ha ha 
Carve your name into my bedpost 
Cause I dont want you like a best friend 
",1
"say  love  regret  apology  rain the ground I see who you are 
Singer turned gangster 
You do want to fight me 
Straight to the top 
In my extra small white tee 
and all up on the same track 
It a thug story tell me can you handle that 

I do want to wake one day 
And not remember what time erased 
And I do want to lose your face 
And I do know how 
I never heard silence quite this loud 

Now I standing alone in a crowded room In a ",1
"falling  uncertainty  love  resilience best of friends 
Anyway 
I hear it in your voice you smoking with your boys 
I touch my phone as if it your face 
I be counting down the ways to see you 
You smile that beautiful smile and all the girls in the front row 
Scream your name 

So dim that spotlight tell me things like 
I ca take my eyes off of you 
I been the archer I been the prey 
Who could ever leave me darling 
But who could stay 

Dark side I ",1
"love  happiness  gratitude you mine 
It was all a little 
Wonderful and strange 
But Ill never look 
At a sunset the same night 

Snap buttons on a denim shirt 
Blue jeans and a little dirt 
Thats the closest youll see me 
Feet hanging out a pickup truck 
Crazy and a little rough 
Running free 
Sitting fishing by the river bank 
Swimming in the water tank 
Thats the closest to a cowboy 
Youll see me 

Before I met him 
And I see your face in my ",1
"keywords: love  fairytale  patience  perfect. day 
All that I wanted was to be wanted 
Too young to know it gets better 
I be summer sun for you forever 
Forever winter if you go 
I wo leave I wo leave it a need 
I would go I would go anywhere that you lead 
I am hopeless breathless burning slow Burning slow 
Touch me hold me tell me I wo let you go 
I and looking out the window 
Do forget do forget where I be 

Right here wishing the flowers were from you 
",1
"love  loss  rain  moving on. I talking to everyone here but you But you but you 
And you got a smile that could light up this whole town 
I have seen it in a while since she brought you down 
You say you love them 
baby without you 

I got tired of waiting 
Wondering if you were ever coming around 
My faith in you was fading 
When I met you on the outskirts of town 

And I said she was crazy 
Catching dreams and fireflies in a jar 
Just me and Britney ",1
"love  uncertainty  trust  heartbreak this ai easy easy for me 
It feeling like I just lost a friend 
Hope you know this ai easy easy for me 

We ca be together right now 
Guess there no use in trying 
But if you ever think you got it wrong 
I right where I cause no harm 
Mind my business 
If our love died young 
I ca bear witness 
And it been so long 
But if you wan na fight 
Baby let go oh oh 
Looks like we going to war 
",1
"homesick  nostalgia  peacefulness  contentment 
Flashes of the battle come back to me 
And I should been there in the back of the taxi 
I can tell that it gon na be forever 
Or it gon na go down in flames 
You can tell me when it over mm 
If the high was worth the pain 
Got a long list of 
They tell you I insane I insane 
you know I love the players 
And you love the game 
we young and we reckless Yeah 
We take this way too far 
It ",1
"support  comfort  optimism  love  dreams out at the midnight sea 
And in a feud with her neighbor 
She stole his dog and dyed it key lime green 
Fifty years is a long time 
Holiday House sat quietly on that beach 
Free of women with madness their men and bad habits 
And then it was bought by me 

Who knows if she never showed up what could been 
There goes the loudest woman this town has ever seen 
She had a marvelous time ruining everything 

Rebekah gave up on the Rhode Island set forever ",1
"self-confidence  empowerment  resilience. starlight 

he talking crazy 
dancing with me 
we could get married 
Have ten kids and teach how to dream 


Oh 

Just close your eyes 
Escape this town for a little while 
I think you were still around 

What died did stay dead 
What died did stay dead 
What died did stay dead 
What died did stay dead 
You alive so alive 

And theyll tell you now youre the lucky one 
Yeah theyll tell you now youre the lucky one ",1
