lyrics,label
"love  admiration  attraction  infatuation loudly Go away 
If he bad I name him Happy 
If he bad I name him Happy 
If he bad I name him Happy 
If he nice I name him Grouch 
I suspect that he is leaving but if not kick him out See Taylor Swift LiveGet tickets as low as 
Just sees his face in every crowd 
darling it was good 
Never looking down 
And right before your eyes 

Storm coming good husband 
Bad omen 
Dragged my feet right down the aisle 
Three men walked ",1
"comfort  love  support  healing stay right here 
Ooh keeping it young and crazy 
Ooh just want to stay right here 
Ooh hanging with my baby 
I want to find 
A love so strong 
That I talking to everyone here but you But you but you never came 

My baby fit like a daydream 
Walkin with his head down 
I fall to pieces on the floor wearing your clothes 
All that I wanted was to be wanted 
Wish you were right here right now it all good 
I wish you would 
",1
"independence  nostalgia  freedom  longing. wanting me 
Tonight feels impossible 
But it not what I meant 
Sorry that I hurt you 
Wo let nobody hurt you 
I been the archer I been the archer I been the prey 
Who could ever leave me darling 
But who could stay 
You could be the one that I love 
I thought there for a little while 
Every sunset Id be riding off with him 
Replace your memory everywhere we ever been 
I could tell you now 

But do make her drop you off around ",1
"self-discovery  independence  identity 
Why the hell do you need me like I a trend and she so over it 
I do want to lose your face 
When the silence came 
We were flyin but we never get far 
No nothing in the world can ever once destroy 
The hope of an American boy 

Let me tell you now youre the lucky one 
Yeah theyll tell you now youre the lucky one 
And you made me do 
Look what you just made me 
You always have been 

I see sparks ",1
"love  longing  devotion will remind me 
Why the hell do you need me Yeah 
I want you bless my 
I want your dreary Mondays 
Wrap your arms around me baby boy 
I looked into your eyes 
That would loved you for a lifetime 
Leave it all behind 
Oh leave it all behind 
And there are places I will never ever go 
And I love you and I got lost in it 
And life will lose all its meaning 
For the boys who broke my heart 
But the very next day ",1
"love  relationships  perspective  misunderstandings still has called 
And then it was bought by me 
Can he tell that I ca 
Let put me and you 
And every time you call me baby 
Do be afraid we make it out of this town 
Hopin one of those nights 
You look like my next mistake 
Love a fragile little flame it could burn out 

I hope your life leads you back to that little farm 
Where every wish comes true 
Baby yeah 

Wake up and smell the breakup 
Realize that we ",1
"love  desire  reassurance  contentment. floor after the party 
Girls carrying their shoes down in the lobby 
Candle wax and Polaroids on the hardwood floor 
You shorties never thought I dreamed about rapping hardcore 
No I could nevergiveyoupeace 

But only the young only the young 
Can run 
So run and run 

Only bought this dress so you could take it off 
I I I wish I wish I could be your little beauty queen 
Just a few I thought of 
And when we had all night and we were happy 

",1
"keywords: hope  disappointment  confusion  heartbreak. I the worst of crimes 
I struck a match against the night 
It like I got this music in my mind 
They say I do remember 
Familiarity breeds contempt 
Do put me in the palm of its hand 

And they say little girls are so naive 
That was the night things changed 
Can you see right through me 
They were ridin in the car 
Caught a red light I ran right through 
Got ta call my friends tell them all about you baby 
Keep thinking maybe I ",1
"betrayal  disappointment  denial  regret together 
You go I hope you think of me 
So I fly all around the world 
But with three of us honey it a sideshow 
And a car up on blocks in the driveway 
The moment I could see 
You belong with me 
We going to fly away from here 
You were bigger than the whole sky 
You were breaking down 
The system breaking down 

And I know all I need I so thankful for 
All throughout the day 
I leaned up against your car 
",1
"loss  nostalgia  reminiscence  separation. two feet hey oh yeah 
Oh just like the mark that you knew brought you here 
Baby I could breathe 

You get better soon 

Soon you get better 

You could be GLAAD 
Sunshine on the street at the parade 
But you came along and you changed everything 
You changed the rules 
And there nothing we ai too sure of 
Just two kids making up for lost love 
And it just aroundthe corner darlin 
it lives in me 
And break my heart 
He the ",1
"surprises  imperfections  gratitude 
Come feel this magic in the air 
It must have been the way you sound in the morning 
We on the phone 
Wake up and smell the breakup 
Realize that we wo make up 
It did go the way you laugh 
The first date Man I did kiss her and I should have 
And I not even gon na try 
And if my wishes came true 
It would been you 

But you were too afraid to tell her what you want call it what you want call it ",1
"loud music  independence  self-assured  rejection when you have to ruin what was shiny 
Now it like snow at the beach 
It comin down it comin down 
No sound it all around 
I watch superman fly away 
Come back be here come back be here 
I cant win so I give in 
The more I fight it just gets stronger 
Youre an inconvenient kind of satisfaction 

Welcome to New York 
So bright they never blind me me 
Welcome to New York New York it been waiting for 
King of my heart body and ",1
"loneliness  vulnerability  comfort  support my little tired eye 
Tiny as a firefly 
A pebble that we picked up last July 
Down deep inside your pocket 
Her picture in your wallet 
Your heart was glass I dropped it 
Champagne problems 
You had to kill me but it did 
And my waves meet your shore 
Ever and evermore 

Past the blood and bruise 
Past the blood and bruise 
Past the pumpkin patch and the tractor rides 
Look now the sky is gold 
You been good busier than ever 
We small ",1
"resilience  hope  perseverance  self-discovery open book 
Turn the lock and put my headphones on 
He always said he did get this song 
But I not going to talk about why 
You should said no you should gone home 
You should be begging for forgiveness 
Got the wine for you 
Your beauty shines and lights up the sky 
I know what you know 
You were breaking down 
The sight that flashed before me was your face 
That when when I see it all back now 
So so so it goes 
He ca ",1
"hope  love  belief  faith  wishing and they intertwined 
And taught you 
The time we got your truck stuck in the creek 
baby roads were wild enough for you and me someday 
What do you say 
I need to say 
But I not going to say that 
In my monologue 
Hey Joe I doing real well 
Tonight I hosting SNL 
But I take it all back now 

you could be the reason you ca sleep at night 
You carried me from your car up the stairs 
Stay here honey I do wan ",1
"love  nostalgia  connection gone home 
You should thought twice you let it go 
I whisper in the hallway She a bad bad girl 
Oh oh oh oh oh oh oh 
Like we are never ever ever Ooh getting back together 
We are too busy dancing 
To get to where you are baby 
Sometime along the way you say my name 
I never gon na leave you 
Say that you wan na be your end game end game 

Big reputation big reputation 
Ooh you and me 
Happy endings now I know ",1
"sadness  pain  love  heartbreak past where our feet could touch 
You all I want to 
My baby fit like a daydream 

So do look at me you got a friend in me 
No choice but to stay here forever 
You left me no you left me wondering 

If you would been the one 
With four words on the tip of my tongue I never say it 
I say Just fine 
I always forget to tell you I insane I insane 
you know I had the best days with you 

And ",1
"love  longing  admiration  nature you wanted 

Oh goddamn 
My pain fits in the palm of your hand then 
Why you got ta be so mean 
And all I have is your sympathy 
you took me with you 
Give me a photograph to hang on my wall superstar 

Sweet sweet superstar 
Superst 
Come on come on do leave me like this 
I know you 
You could be the way forward 
Only if they pay for it 

For a while I did mean to stare 
I heard your key ",1
"love  infatuation  desire. You know it all the same 
All of the girls you loved before 
But I love you more 
I never heard you say 
What do you s 
So hey let be friends 
I dying to know 
I just pretend it is real 
I paint the kitchen neon I brighten up the sky 
Shoot you down and then they sigh 
And say you sorry 
I sorry that I hurt you 
I wish you would 

Drop everything now meet me in the doorway 
My hands shake I ",1
"continuity  identity  simplicity  joy to my skin 
In waves of hurt 
I hope you cry I getting my 



Lucky you lucky y 
Goodbye Perfectly fine 

Never wanted love 
Just a little outta reach 
Or the things that she does 
On the playground wo make you many friends 
She should keep in mind she should keep in mind she should keep in mind she should keep in mind she should keep in mind 
There is a video I found from back when I deserved it 
She still inside her fantasy ",1
"music  passion  dedication I would stayed on my knees 
And I so sick of running as fast as I can 
Wonderin if I get there quicker if I was a bad time 
Pushed from the precipice 
Clung to the nearest lips 
Long story short it was the first day 
I see right through 
Got ta call my friends tell them all about you ah 
Yeah yeah yeah yeah 
And I should just tell you to leave me 
And at every table I save you a seat lover 
Can I ask you a ",1
"ing  freedom  empowerment  adventure  optimism Yeah we were dancing 
Dancing with our hands tied hands tied 
Yeah we were dancing 
I say the chances of that are getting slim 
By the way my blue eyes shined 
Put those Georgia stars to shame that night 
And I remember the drive home 
Do you still feel like you know that what I tell 
No rules in breakable heaven 
But ooh 
It a scene and we out here in plain sight 
My fourth drink in my hand 
Wreck my plans that my man 
Yeah yeah ",1
